4.6974,0,0,9.9525,0,0,13.0359,0,0,0.6682,0,0,0,0,0.0381,0,0,0,0.1329,3.49,0,0,64.0452,0,0.08,0,3.8599,0,0,-25.6653,0,0,-25.6639,0,0,-23.4284,0,0,-54.9835,0,0,0,0,-17.0604,0,0,0,-32.4304,32.7908,0,0,5.826,0,-48.875,0,62.0301,0,0,-86.4865
60.4095,0,0,22.5682,0,0,10.5186,0,0,0,0,0,0,0,0,0.102,0,0.0137,0,0,0,0,1.6949,0,0,0.0926,1.9295,2.671,0,-5.0785,0,0,-5.0784,0,0,-3.683,0,0,0,0,0,0,0,0,23.8235,0,-35.0365,0,0,0,0,181.7452,0,0,38.2289,40.6478,12.1003,0,4.9213
6.2865,0,0,12.765,0,21.2992,0.8795,0,0,6.4128,0,0,0,0,0,0,0.0389,0.0562,0,8.3335,0,0,28.0518,0,0.1609,0,14.1746,1.5411,0,-10.3508,0,0,-8.5351,0,-17.2307,795.6566,0,0,-20.5183,0,0,0,0,0,0,0,0,0,-70.8238,0,0,-2.4872,0,854.5681,0,35.3823,2.1283,0,-24.6759
80.7372,0,0,43.4773,-23.1483,0.5938,-6.4346,0,0,0,0,0,0,0,0.324,0.0067,0,0,0,2.9884,0,0,0.0159,0,0,0,1.4396,0,0,8.5896,0,0,8.5895,-48.15,8.5888,2.0903,0,0,0,0,0,0,0,-84.2593,0,0,0,0,23.4473,0,0,8.1761,0,0,0,-9.3637,0,0,5.5556
6.0634,0,0,0,0,188.4584,-95.7204,0,0,0,0,0,0,0,0,0,0.5011,0,0,0,0,0,0.6975,0,0,0,0,0,0,-1.1083,0,0,0,0,-1.1087,-2.5471,0,0,0,0,0,0,0,0,0,498.1042,0,0,0,0,0,300.8889,0,0,0,0,0,0,-27.9968
9.6477,0,-0.0003,34.3793,0,14.5883,6.6728,0,0,14.0604,0,0,7.5119,0,0.2951,0,0,0,0,7.0431,0,0,5.2357,0,0.566,0,0,0,0,-3.0764,0,0,-3.076,0,3.3643,-12.6169,0,0,-10.3219,0,0,-30.2973,0,39.5459,0,0,0,0,44.0388,0,0,53.0875,0,0,0,0,0,0,-8.9686
5.5069,0,0,45.4227,0,24.3735,-8.4089,0,0,2.6252,0,0,0,0,1.0477,0.0382,0.8938,0,0,2.1479,0,0,20.4441,0,0.5441,5.3649,0,0,0,0.1961,0,0,-18.9161,0,0.1961,-123.0054,0,0,-81.7842,0,0,0,0,-21.2561,-12.3037,42.7277,0,0,0,0,0,17.2436,0,0,-12.127,0,0,0,-41.6667
48.9975,0,0,43.5259,0,0,-47.2398,0,0,0.4553,0,0,0,0,1.7488,0.0713,0,0,0,3.4786,0,0,43.303,0,0,1.1068,4.5485,0.0042,0,7.1344,0,0,7.1344,0,0,-41.269,0,0,-27.8278,0,0,0,0,34.2292,2.6648,0,0,0,-92.0543,0,0,21.5539,0,0,215.6487,85.8327,-40.4762,0,-58.5031
2.5141,0,0,30.3611,0,0.3249,-12.2581,0,0,0.2752,0,0,0,0.0124,0.1403,0.3444,0,0,0,0,0,0,74.715,0.1136,0,2.2371,0.0568,1.163,0,232.2461,0,0,98.1032,0,232.2561,-427.6723,0,0,88.6265,0,0,0,42.7419,-24.3051,0,0,0,0,0,0,0,7.3372,382.9225,0,306.3475,0,297.6612,0,16.0326
6.1298,0,0,10.1401,0,31.7795,1.9518,0,0,0.2004,0,0,0,0.0741,0,0.1133,0,0.1939,0,9.1163,0,0,39.0333,0.6078,0,0,0,0.66,0,-30.7384,0,0,-30.7393,0,-30.7484,154.8571,0,0,7628.0938,0,0,0,-24.6964,0,-30.7149,0,0,0,-20.6608,0,0,-2.9634,-34.4686,0,0,0,-76,0,-3.4916
10.8684,0,0,21.353,18.4761,3.4546,7.079,0,0,0,0,0,0,10.3645,4.1793,4.4941,0,1.0188,0,0,0,0,15.4736,3.1523,0,0.04,0.0462,0,0,9.1209,0,0,9.1776,9.056,232.7274,-138.5054,0,0,0,0,0,0,-2.2953,5.0487,9.1208,0,9.1186,0,0,0,0,-20.3566,-18.2375,0,1086.25,-96.7532,0,0,-38.7317
1.8,0,0,0,0,41.7351,25.3042,0,0,0.0973,0,0,0,0,0.3488,0,0,0,0,0.4865,0,0,19.2412,1.9833,1.2416,0,0,7.7619,0,-26.3444,0,0,0,0,13.0526,-51.6776,0,0,261.7677,0,0,0,0,82.7122,0,0,0,0,3064.7482,0,0,-27.332,-30.0862,0,0,0,-3.2518,0,1.1326
22.7119,0,0,54.8681,0,0,10.5202,0,0,0,0,0,0,0,0.1467,0,0,0,0,0.427,0,0,11.0666,0.2596,0,0,0,0,0,-3.1107,0,0,6.8902,0,0,-13.8277,0,0,0,0,0,0,0,-4.2945,0,0,0,0,-66.815,0,0,-12.8477,-4.8536,0,0,0,0,0,-42.5136
14.3003,0,-12.7378,15.3349,28.5775,0.1618,-0.7335,0,0,29.693,0,0,0,0.045,7.0766,0,0,0.0043,0,16.412,0,0,1.4488,0.2031,0,0.2123,0,0.0018,0,-14.6668,0,14.6666,-14.6665,-5.484,-14.6477,-667.6892,0,0,11.5468,0,0,0,3.7778,54.8526,0,0,0,0,-56.4697,0,0,106.6262,-99.7538,0,0,0,0,0,-6.4516
84.2111,0,0,12.605,0,-15.0806,-2.0877,0,0,0.1441,0,0,0,0.0632,0,0,1.5614,1.1748,0,9.981,0,0,6.7694,0,0,0,0,0.6581,0,2.9655,0,0,-16.4649,0,10.1203,87.3114,0,0,3518.8758,0,0,0,-4.5886,0,0,-13.6352,-2.6643,0,-51.7423,0,0,-60.6036,0,0,0,0,-32.7306,0,98.4976
8.6914,0,0,0,0,38.9393,18.1759,0,0,12.15,0,0,0.488,4.3317,2.1776,2.5934,0,0.523,0,0.5772,0,0,8.8544,1.1705,0,1.3275,0.0001,0,0,-9.1849,0,0,0,0,-1.5432,-3.0672,0,0,0,0,0,-4.4877,-4.0608,20.2011,-13.8158,0,-19.1013,0,1835.4123,0,0,-20.0115,-11.8496,0,28.0075,0,0,0,-23.3228
21.3233,0,-6.3618,2.0293,0.0853,0,25.5188,0,0,14.3012,0,0,0,0.1804,0.0412,0.5226,0.2145,0,0.0585,31.0901,0,0,10.1359,0.279,0.011,0.4224,0,0.1484,0,-9.3503,0,59.752,-7.0123,-36.4596,0,-18.6055,0,0,-68.59,0,0,0,-10.0333,1293.6893,-13.0501,1235.7576,0,-57.7778,26.5104,0,0,12.0611,28.9247,0,-18.0871,0,36.2534,0,25.0182
0.5311,0,0,14.4229,9.7439,0,4.2176,0,0,3.5401,0,0,0,0.0318,2.7634,0,0,0,0,17.3472,0,0,47.2963,0.0003,0,0.1053,0,0,0,26.1344,0,0,26.1078,30.2671,0,31.9423,0,0,85.0965,0,0,0,6.9182,42.4622,0,0,0,0,-22.8221,0,0,-17.8574,233.3333,0,14.7198,0,0,0,-58.3795
5.1287,0,0,66.4753,0,0,8.7587,0,0,5.4623,0,0,0,0.035,2.3934,0,0,2.7484,0,1.7042,0,0,4.3344,0,0.8157,0.6861,1.0521,0.4058,0,-7.8597,0,0,0.7264,0,0,-6.864,0,0,-25.2549,0,0,0,14.2857,8.5861,0,0,-28.0017,0,-41.3919,0,0,77.5102,0,-34.0812,9.3427,-0.2091,5.4214,0,0.3919
4.1489,0,0,9.1841,0.1929,0,-1.1502,0,0,0.9016,0,0,0,0.0826,1.8312,3.703,0,0.163,0,0,0,0,0,0.0241,0,3.6219,52.3699,24.9269,0,8.6674,0,0,-73.0066,-12.0788,0,-899.2436,0,0,-41.5594,0,0,0,22.155,0,4.6044,0,0,0,0,0,0,0,12.8631,0,-1.2121,-48.7734,-91.9701,0,7.1971
140.3622,0,0,0.8179,-72.5484,1.1823,-3.2499,0,0,0,0,0,0,0.0648,0.6019,0,0,0,13.2561,0,0,0,11.6717,0.3239,0,4.8533,2.6642,0,0,237.8691,0,0,0,95.8228,237.6723,-16113.4466,0,0,0,0,0,0,0,267.5694,0,0,0,0,0,0,0,192.8896,1.7907,0,16.8421,4003.3143,0,0,-64.2857
3.9967,0,0,32.089,0,0,-3.4672,0,0,17.5597,0,0,0,0.0238,1.7972,0,0,0.1046,0,0,0,0,46.1396,0.0075,0,1.4864,0,0.2626,0,10.1409,0,0,7.6375,0,0,-54.7589,0,0,-7.1209,0,0,0,-26.4706,22.5573,0,0,1505.2581,0,0,0,0,-2.782,-78.6667,0,-68.8778,0,131.8355,0,-58.3726
145.0234,0,0,1.2843,-0.0061,0.7674,-105.9088,0,0,1.3576,0,0,0,0,2.7661,0,0,0,0,11.8705,0,0,41.8726,0,0,0.9729,0,0,0,0.7031,0,0,0.7086,0,0,1.2284,0,0,-36.5866,0,0,0,0,-64.2095,0,0,0,0,-95.5621,0,0,26.6816,0,0,90.6671,0,0,0,-9.4274
13.0507,0,0,0,0,39.7717,-22.7483,0,0,12.4574,0,0,0,0,1.6444,0,0,0.3219,0,48.0911,0,0,6.7359,0,0,0.4924,0,0.1827,0,27.7173,0,0,0,0,13.9018,-85.9919,0,0,-39.5155,0,0,0,0,18.1829,0,0,130.1957,0,24.6886,0,0,35.3479,0,0,16.9171,0,154.7345,0,-53.5613
0.4212,0,0,8.1802,0,0,30.7786,0,0,9.6514,0,0,0,0.2126,0,0,0,3.7199,0,26.8571,0,0,19.6184,0,0,0.2744,0,0.2864,0,-11.7759,0,0,-11.7674,0,0,-0.1482,0,0,58.4185,0,0,0,0,0,0,0,-18.557,0,-27.6679,0,0,17.8317,0,0,-14.6501,0,-11.7668,0,14.494
9.9836,0,-0.8132,0,0,0,29.9688,0,0,29.9341,0,0,0,0,0,7.8362,1.003,0,0,2.5435,0,0,14.3898,0,0,0,0,5.1541,0,-1.8901,0,1.8938,0,0,0,-5.3339,0,0,-1.0152,0,0,0,0,0,1.3948,87.348,0,0,92.8602,0,0,-0.2439,0,0,0,0,-23.9867,0,14.557
10.7883,0,0,19.0487,0,2.8582,-1.3874,0,0,48.2472,0,0,0,0.0269,0.2323,0,0.8382,0,0,1.2492,0,0,17.1381,0.9427,0.012,0,0,0,0.0057,3.9997,0,0,-3.575,0,3.999,-383.1195,0,0,5.5508,0,0,0,-28.2528,0,0,0,0,0,-1.8092,0,0,-39.3357,-9.0909,-95.8333,0,0,0,0,37.2303
1.7175,0,0,27.9093,0,0,26.8842,0,0,0.053,0,0,0,0.0434,0.0584,0,0,0,0,28.0409,0,0,9.8665,0,0,1.336,0.3869,3.7039,0,-18.3755,0,0,13.8588,0,0,74.2377,0,0,-75.283,0,0,0,-23.2719,1756.8493,0,0,0,0,-79.3516,0,0,16.5712,0,0,-5.0973,-25.5105,0,0,-17.817
19.2573,0,0,0,0,48.4724,-13.2325,0,0,0,0,0,0,0.0013,0,0,1.2089,0,0,34.5545,0,0,9.7377,0.0004,0,0,0,0,0,26.6008,0,0,0,0,26.6005,29.0845,0,0,0,0,0,0,30.7692,0,0,26.5944,0,0,-67.9446,0,0,11.8786,50,0,0,0,0,0,9.8403
3.7216,0,-3.1766,103.2456,0,16.042,-19.8461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0.0028,0.0036,0,0,-7.1072,0,-13.9111,-6.0497,0,-7.107,38.3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6338,0,0,14.2857,-2.7778,0,0,-1.6994
0.7591,0,0,43.1948,11.3764,0.0702,3.9391,0,0,7.9054,0,0,0,0,2.814,0,0,0,0,2.5254,0,0,17.0809,0,0,6.7754,2.7217,0.8374,0,5.0454,0,0,11.8267,3.4492,5.1282,15.0644,0,0,5.1964,0,0,0,0,3.5643,0,0,0,0,0,0,0,-17.1683,0,0,4.9827,-53.5437,-12.3,0,20.1662
22.0873,0,0,53.6578,0,0,4.5392,0,0,0,0,0,0,0.0305,0.5095,0,0,6.623,0,3.2401,0,0,5.7988,0.2787,0.4041,0.0284,2.8027,0,0,13.3135,0,0,25.6442,0,0,-552.7163,0,0,0,0,0,0,59.6721,-9.4995,0,0,-3.3973,0,0,0,0,0,-18.8375,0,1603.8732,619.8416,0,0,-63.2091
7.9328,0,0,22.992,5.2097,19.3854,6.7118,0,0,0.1183,0,0,0,0.4953,4.0584,0.0089,0,0,0,3.7569,0,0,20.6727,1.5075,0,0.1074,7.043,0,0,-2.6245,0,0,-1.8815,-5.9025,14.2551,20.4103,0,0,-23.246,0,0,0,12.235,-41.9771,-38.2022,0,0,0,-44.8162,0,0,0.6337,1.34,0,-68.9013,1.3531,0,0,-15.0768
0.2402,0,0,53.5928,0,0,1.1047,0,0,5.4758,0,0,0,0.0081,1.1689,0,0,0,0,22.8885,0,0,14.0183,0,0,0.2483,1.2544,0,0,5.4122,0,0,3.6038,0,0,7.0607,0,0,-21.6151,0,0,0,4.9383,9.1625,0,0,0,0,11.9676,0,0,-30.9588,0,0,144.2207,23.6209,0,0,-53.8451
7.5058,0,0,34.6081,0,3.2257,-4.7319,0,0,1.0255,0,0,0,0,0.0176,0,0,0,0,28.4993,0,0,29.0629,0,0.1443,0.0904,0.5523,0,0,1.1644,0,0,1.1645,0,1.1656,-150.5019,0,0,-87.4988,0,0,0,0,650.5682,0,0,0,0,6.4798,0,0,-33.5823,0,-55.0936,550.3319,110.8274,0,0,-30.4838
28.8688,0,-0.0639,50.8764,0.1086,3.1927,-8.3522,0,0,0,0,0,0,0.1245,0.0958,0.0383,0,0,0,0,0,0,3.7674,0.546,0,3.5535,17.244,0,0,5.5537,0,-638.3412,-11.7746,5.5249,5.5564,-51.068,0,0,0,0,0,0,0.1606,526.2004,0,0,0,0,0,0,0,-66.4543,1.2271,0,271.9544,-92.0065,0,0,-25.2734
86.607,0,0,55.5924,-5.0801,5.0657,-213.4219,0,0,0,0,0,0,0,0,0,0,5.9172,0,85.9287,0,0,0,0.534,0,11.1849,66.734,0.9381,0,83.7843,0,0,12.7584,-12.7576,12.7584,-48.1993,0,0,0,0,0,0,0,0,0,0,6.7076,0,17.3414,0,0,0,0,0,-11.976,70.9177,0,0,-79.1592
1.0207,0,0,74.2945,0,17.3886,-6.3833,0,0,9.0681,0,0,0,0,0.08,0,0,0,0,0.007,0,0,4.0637,0.1026,0.0922,0.16,0.1061,0,0,28.9213,0,0,-6.4904,0,28.9178,80.2641,0,0,25.6801,0,0,0,0,-97.25,0,0,0,0,0,0,0,-94.318,37.6218,-17.3536,6.5,-78.8878,0,0,-82.4858
23.2157,0,-3.962,0,6.2826,27.1777,1.4889,0,0,0,0,0,0,0,3.4073,0.0288,0,2.0193,0,33.7942,0,0,4.0045,0,0,0.3992,2.1438,0,0,18.0249,0,-18.0237,0,16.6269,24.8862,-215.7969,0,0,0,0,0,0,0,20.6791,5.9028,0,13.2373,0,-38.1503,0,0,111.984,0,0,-14.0782,-26.8029,0,0,-28.6485
54.5135,0,0,53.3755,0,0.0234,-10.5059,0,0,1.6332,0,0,0,0,0,0,0,0,0,0.2958,0,0,0.0857,0.0032,0,0.5756,0,0,0,-0.7288,0,0,-0.7279,0,1347.8632,7.6395,0,0,-27.2532,0,0,0,0,0,0,0,0,0,88.2691,0,0,194.8658,7612.5,0,-97.1161,0,0,0,13.1981
1.2658,0,0,34.1817,0,0,2.4781,0,0,31.7735,0,0,0,0,0,0,1.0673,0,0,26.4342,0,0,1.0408,0,0.3696,0.1206,1.2684,0,0,5.9409,0,0,9.2971,0,0,59.0856,0,0,4.1302,0,0,0,0,0,0,-90.743,0,0,-17.8401,0,0,-22.9823,0,-54.7348,7.7944,6.8433,0,0,5.0744
2.6449,0,0,34.3897,14.1123,16.7652,8.292,0,0,8.9751,0,0,0,0,5.6122,0.4766,0,0,0,0,0,0,7.6805,0,0,1.0262,0.0254,0,0,0.7562,0,0,0.7569,0.7575,36.9867,-16.7885,0,0,0,0,0,0,0,0.7573,0.7554,0,0,0,0,0,0,46.9774,0,0,13.0774,-37.0079,0,0,49.7222
58.7985,0,-0.9048,26.1649,0,5.8494,-9.8554,0,0,6.5416,0,0,0,0,1.0733,0,0,0,0,11.5985,0,0,0.734,0,0,0,0,0,0,112.8155,0,-112.8205,112.8156,0,112.815,-1300.7559,0,0,124.5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76
3.862,0,0,44.4417,-0.5207,0,-1.1393,0,0,0,0,0,0,0.6226,0.8437,0,1.4675,0,0,1.6401,0,0,40.2141,0,0.2618,0.0952,0,8.2113,0,-10.4247,0,0,-2.605,76.7428,0,-258.0532,0,0,0,0,0,0,5.991,-79.981,0,9.7513,0,0,-52.4419,0,0,7.996,0,342.7044,613.4454,0,9.2361,0,-32.9102
89.2363,0,0,5.8508,7.2213,0,-10.7082,0,0,0,0,0,0,0,6.9906,0.0185,0,0,0,0,0,0,0,0,0,0,1.2779,0.1128,0,-3.9569,0,0,-3.9584,-60.8353,0,69.8437,0,0,0,0,0,0,0,12.6985,-3.7838,0,0,0,0,0,0,0,0,0,0,-45.8408,-72.7837,0,24.3618
34.3361,0,-3.489,31.593,0,0.3939,10.9011,0,0,1.2328,0,0,0,0,0.8203,0.4311,0,0,0,2.1027,0,0,0,0,0,5.9654,0,15.7128,0,-27.0083,0,-60.1261,-38.1645,0,1697.0551,77.1427,0,0,36.0642,0,0,0,0,0,-10.2064,0,0,0,85.3331,0,0,0,0,0,39.9688,0,3.9516,0,171.2209
2.5836,0,-11.1136,94.3659,0.5376,10.7648,2.3234,0,0,0,0,0,0,0,0.134,0.005,0,0,0,0,0,0,0.1972,0,0.1239,0.0779,0,0.0003,0,0.1742,0,-0.1773,0.1765,0.1674,0.5276,-10.2608,0,0,0,0,0,0,0,-20.7463,-28,0,0,0,0,0,0,33.215,0,-72.4778,99.7433,0,800,0,-34.155
5.0589,0,0,49.6583,0,10.3723,25.0184,0,0,0,0,0.0627,0,0.7555,0,0.147,0.2573,0,0,0,0,0.0293,6.1309,0.1443,0,2.3423,0.0228,0,0,-10.5141,0,0,-10.5141,0,16.4862,-0.508,0,0,0,0,-98.7241,0,-37.141,0,-30.2041,0,0,0,0,0,-72.3549,-18.945,28.6902,0,-0.286,-90.3509,0,0,11.7647
19.8409,0,0,25.25,0,0,-7.9121,0,0,27.3076,0,0,0,0.1431,1.2527,0,0,0.0101,0,0,0,0,0,0.3957,0,0.0421,33.4417,0.2282,0,-9.8126,0,0,-25.1663,0,0,-223.6701,0,0,-34.7947,0,0,0,0.2795,176.5147,0,0,726.7327,0,0,0,0,0,13.5962,0,-40.38,-89.8238,-49.4303,0,60.5415
47.9363,0,0,4.5462,0,0,5.7039,0,0,29.7119,0,0,0,0,0,0.0088,0,0.6558,0,8.9693,0,0,0.2307,0,0,0.0016,2.1106,0.1251,0,-18.4395,0,0,-0.8139,0,0,-17.6563,0,0,43.3517,0,0,0,0,0,-28.4091,0,-18.1763,0,-72.7036,0,0,-12.0503,0,0,-25,-20.7382,11.9904,0,44.57
0.1763,0,0,31.7617,0,0,0.7773,0,0,7.0288,0,0,0,0.0485,2.5426,0,0,0,0,0.4614,0,0,47.5297,0.6412,0.3086,1.6848,1.2592,5.7799,0,14.5207,0,0,17.335,0,0,71.9542,0,0,-99.3996,0,0,0,56.9072,50.7237,0,0,0,0,1701.7772,0,0,-25.8659,-12.539,92.7738,-3.4366,-79.892,84.4046,0,-24.9948
27.2551,0,-1.896,22.9832,1.4051,0.6656,1.5703,0,0,3.2696,0,0,0,0.3997,4.714,0,0,0,0,11.9676,0,0,27.5903,0.033,0,0.0425,0,0,0,4.9492,0,-4.9473,4.9493,4.9463,4.9429,46.5898,0,0,-31.8173,0,0,0,-7.0553,8.5235,0,0,0,0,11.2136,0,0,-16.3702,995.7576,0,210.8235,0,0,0,-14.7883
8.2768,0,0,70.7706,0,0,2.2627,0,0,0,0,0,0,0,0.0111,0.3505,0,0,0,0,0,0,0,0,0.0673,0.8262,0,17.4348,0,-0.1148,0,0,1.0071,0,0,-60.145,0,0,0,0,0,0,0,-89.1892,9.0442,0,0,0,0,0,0,0,0,0,30.8037,0,2.5736,0,-32.2325
4.6981,0,0,6.3113,-0.1582,0,5.3912,0,0,16.6886,0,0,0,0.0383,0,0,0,0,0,25.4828,0,0,39.0581,0.436,0,0,1.0198,1.034,0,-33.2219,0,0,-22.0699,33.4387,0,-59.5582,0,0,-67.3849,0,0,0,28.4595,0,0,0,0,0,11.6188,0,0,14.6687,68.8073,0,0,835.0657,-15.9865,0,-20.1884
1.5362,0,0,59.286,0,0,12.4475,0,0,0,0,0,0,0,0.2192,0,0,0,0,0,0,0,23.4715,0.8541,1.2454,0.1147,0.8255,0,0,-0.6965,0,0,-0.4232,0,0,-31.2223,0,0,0,0,0,0,0,-51.7336,0,0,0,0,0,0,0,-8.0813,-36.4126,-40.228,-46.8178,-14.7426,0,0,-9.4381
7.3829,-0.5757,0,29.7295,0.0224,9.6218,2.8762,0,0,21.6958,0,0,0,0.3577,0.9422,0.0327,3.5589,0,0,14.8655,0,0,5.4258,0.4583,0,0.0647,3.416,0.1254,0,22.5995,0,0,34.6158,-8.0357,22.6008,-701.6932,0,0,-10.2075,0,0,0,61.4761,-70.0807,94.4954,16.7411,0,0,59.3468,0,0,3.9791,37.5518,0,146.677,-12.3653,61.563,0,-39.9791
0.4418,0,0,40.3649,0,0,9.9837,0,0,9.266,0,0,0,0.7913,1.6063,1.0326,0,0,0,14.1361,0,0,8.5604,0.9297,0.7259,6.8023,2.2634,3.0956,0,-29.0403,0,0,-62.9326,0,0,88.5604,0,0,-79.7896,0,0,0,135.4101,-7.3772,0.8522,0,0,0,-65.0455,0,0,42.9384,27.7294,312.9357,-81.7238,-38.8707,-40.5156,0,-36.0375
1.3607,0,-0.6139,36.1732,0,3.6174,2.576,0,0,0,0,0,0,0.0042,0.7662,0,0,0.7429,0,0,0,0,54.5638,0,0,0.804,0.0054,0,0,-20.3057,0,20.3128,-14.6293,0,-20.3046,46.9449,0,0,0,0,0,0,-52.381,32.3936,0,0,-23.3813,0,0,0,0,-9.9035,0,0,19.6517,-88.8889,0,0,-28.7296
