-26.3444,0,0,0,0,13.0526,-51.6776,0,0,261.7677,0,0,0,0,82.7122,0,0,0,0,3064.7482,0,0,-27.332,-30.0862,0,0,0,-3.2518,0,1.1326
-3.1107,0,0,6.8902,0,0,-13.8277,0,0,0,0,0,0,0,-4.2945,0,0,0,0,-66.815,0,0,-12.8477,-4.8536,0,0,0,0,0,-42.5136
-14.6668,0,14.6666,-14.6665,-5.484,-14.6477,-667.6892,0,0,11.5468,0,0,0,3.7778,54.8526,0,0,0,0,-56.4697,0,0,106.6262,-99.7538,0,0,0,0,0,-6.4516
2.9655,0,0,-16.4649,0,10.1203,87.3114,0,0,3518.8758,0,0,0,-4.5886,0,0,-13.6352,-2.6643,0,-51.7423,0,0,-60.6036,0,0,0,0,-32.7306,0,98.4976
-9.1849,0,0,0,0,-1.5432,-3.0672,0,0,0,0,0,-4.4877,-4.0608,20.2011,-13.8158,0,-19.1013,0,1835.4123,0,0,-20.0115,-11.8496,0,28.0075,0,0,0,-23.3228
-9.3503,0,59.752,-7.0123,-36.4596,0,-18.6055,0,0,-68.59,0,0,0,-10.0333,1293.6893,-13.0501,1235.7576,0,-57.7778,26.5104,0,0,12.0611,28.9247,0,-18.0871,0,36.2534,0,25.0182
26.1344,0,0,26.1078,30.2671,0,31.9423,0,0,85.0965,0,0,0,6.9182,42.4622,0,0,0,0,-22.8221,0,0,-17.8574,233.3333,0,14.7198,0,0,0,-58.3795
-7.8597,0,0,0.7264,0,0,-6.864,0,0,-25.2549,0,0,0,14.2857,8.5861,0,0,-28.0017,0,-41.3919,0,0,77.5102,0,-34.0812,9.3427,-0.2091,5.4214,0,0.3919
8.6674,0,0,-73.0066,-12.0788,0,-899.2436,0,0,-41.5594,0,0,0,22.155,0,4.6044,0,0,0,0,0,0,0,12.8631,0,-1.2121,-48.7734,-91.9701,0,7.1971
237.8691,0,0,0,95.8228,237.6723,-16113.4466,0,0,0,0,0,0,0,267.5694,0,0,0,0,0,0,0,192.8896,1.7907,0,16.8421,4003.3143,0,0,-64.2857
10.1409,0,0,7.6375,0,0,-54.7589,0,0,-7.1209,0,0,0,-26.4706,22.5573,0,0,1505.2581,0,0,0,0,-2.782,-78.6667,0,-68.8778,0,131.8355,0,-58.3726
0.7031,0,0,0.7086,0,0,1.2284,0,0,-36.5866,0,0,0,0,-64.2095,0,0,0,0,-95.5621,0,0,26.6816,0,0,90.6671,0,0,0,-9.4274
27.7173,0,0,0,0,13.9018,-85.9919,0,0,-39.5155,0,0,0,0,18.1829,0,0,130.1957,0,24.6886,0,0,35.3479,0,0,16.9171,0,154.7345,0,-53.5613
-11.7759,0,0,-11.7674,0,0,-0.1482,0,0,58.4185,0,0,0,0,0,0,0,-18.557,0,-27.6679,0,0,17.8317,0,0,-14.6501,0,-11.7668,0,14.494
-1.8901,0,1.8938,0,0,0,-5.3339,0,0,-1.0152,0,0,0,0,0,1.3948,87.348,0,0,92.8602,0,0,-0.2439,0,0,0,0,-23.9867,0,14.557
3.9997,0,0,-3.575,0,3.999,-383.1195,0,0,5.5508,0,0,0,-28.2528,0,0,0,0,0,-1.8092,0,0,-39.3357,-9.0909,-95.8333,0,0,0,0,37.2303
-18.3755,0,0,13.8588,0,0,74.2377,0,0,-75.283,0,0,0,-23.2719,1756.8493,0,0,0,0,-79.3516,0,0,16.5712,0,0,-5.0973,-25.5105,0,0,-17.817
26.6008,0,0,0,0,26.6005,29.0845,0,0,0,0,0,0,30.7692,0,0,26.5944,0,0,-67.9446,0,0,11.8786,50,0,0,0,0,0,9.8403
-7.1072,0,-13.9111,-6.0497,0,-7.107,38.3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6338,0,0,14.2857,-2.7778,0,0,-1.6994
5.0454,0,0,11.8267,3.4492,5.1282,15.0644,0,0,5.1964,0,0,0,0,3.5643,0,0,0,0,0,0,0,-17.1683,0,0,4.9827,-53.5437,-12.3,0,20.1662
13.3135,0,0,25.6442,0,0,-552.7163,0,0,0,0,0,0,59.6721,-9.4995,0,0,-3.3973,0,0,0,0,0,-18.8375,0,1603.8732,619.8416,0,0,-63.2091
-2.6245,0,0,-1.8815,-5.9025,14.2551,20.4103,0,0,-23.246,0,0,0,12.235,-41.9771,-38.2022,0,0,0,-44.8162,0,0,0.6337,1.34,0,-68.9013,1.3531,0,0,-15.0768
5.4122,0,0,3.6038,0,0,7.0607,0,0,-21.6151,0,0,0,4.9383,9.1625,0,0,0,0,11.9676,0,0,-30.9588,0,0,144.2207,23.6209,0,0,-53.8451
1.1644,0,0,1.1645,0,1.1656,-150.5019,0,0,-87.4988,0,0,0,0,650.5682,0,0,0,0,6.4798,0,0,-33.5823,0,-55.0936,550.3319,110.8274,0,0,-30.4838
5.5537,0,-638.3412,-11.7746,5.5249,5.5564,-51.068,0,0,0,0,0,0,0.1606,526.2004,0,0,0,0,0,0,0,-66.4543,1.2271,0,271.9544,-92.0065,0,0,-25.2734
83.7843,0,0,12.7584,-12.7576,12.7584,-48.1993,0,0,0,0,0,0,0,0,0,0,6.7076,0,17.3414,0,0,0,0,0,-11.976,70.9177,0,0,-79.1592
28.9213,0,0,-6.4904,0,28.9178,80.2641,0,0,25.6801,0,0,0,0,-97.25,0,0,0,0,0,0,0,-94.318,37.6218,-17.3536,6.5,-78.8878,0,0,-82.4858
18.0249,0,-18.0237,0,16.6269,24.8862,-215.7969,0,0,0,0,0,0,0,20.6791,5.9028,0,13.2373,0,-38.1503,0,0,111.984,0,0,-14.0782,-26.8029,0,0,-28.6485
-0.7288,0,0,-0.7279,0,1347.8632,7.6395,0,0,-27.2532,0,0,0,0,0,0,0,0,0,88.2691,0,0,194.8658,7612.5,0,-97.1161,0,0,0,13.1981
5.9409,0,0,9.2971,0,0,59.0856,0,0,4.1302,0,0,0,0,0,0,-90.743,0,0,-17.8401,0,0,-22.9823,0,-54.7348,7.7944,6.8433,0,0,5.0744
0.7562,0,0,0.7569,0.7575,36.9867,-16.7885,0,0,0,0,0,0,0,0.7573,0.7554,0,0,0,0,0,0,46.9774,0,0,13.0774,-37.0079,0,0,49.7222
112.8155,0,-112.8205,112.8156,0,112.815,-1300.7559,0,0,124.5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76
-10.4247,0,0,-2.605,76.7428,0,-258.0532,0,0,0,0,0,0,5.991,-79.981,0,9.7513,0,0,-52.4419,0,0,7.996,0,342.7044,613.4454,0,9.2361,0,-32.9102
-3.9569,0,0,-3.9584,-60.8353,0,69.8437,0,0,0,0,0,0,0,12.6985,-3.7838,0,0,0,0,0,0,0,0,0,0,-45.8408,-72.7837,0,24.3618
-27.0083,0,-60.1261,-38.1645,0,1697.0551,77.1427,0,0,36.0642,0,0,0,0,0,-10.2064,0,0,0,85.3331,0,0,0,0,0,39.9688,0,3.9516,0,171.2209
0.1742,0,-0.1773,0.1765,0.1674,0.5276,-10.2608,0,0,0,0,0,0,0,-20.7463,-28,0,0,0,0,0,0,33.215,0,-72.4778,99.7433,0,800,0,-34.155
-10.5141,0,0,-10.5141,0,16.4862,-0.508,0,0,0,0,-98.7241,0,-37.141,0,-30.2041,0,0,0,0,0,-72.3549,-18.945,28.6902,0,-0.286,-90.3509,0,0,11.7647
-9.8126,0,0,-25.1663,0,0,-223.6701,0,0,-34.7947,0,0,0,0.2795,176.5147,0,0,726.7327,0,0,0,0,0,13.5962,0,-40.38,-89.8238,-49.4303,0,60.5415
-18.4395,0,0,-0.8139,0,0,-17.6563,0,0,43.3517,0,0,0,0,0,-28.4091,0,-18.1763,0,-72.7036,0,0,-12.0503,0,0,-25,-20.7382,11.9904,0,44.57
14.5207,0,0,17.335,0,0,71.9542,0,0,-99.3996,0,0,0,56.9072,50.7237,0,0,0,0,1701.7772,0,0,-25.8659,-12.539,92.7738,-3.4366,-79.892,84.4046,0,-24.9948
4.9492,0,-4.9473,4.9493,4.9463,4.9429,46.5898,0,0,-31.8173,0,0,0,-7.0553,8.5235,0,0,0,0,11.2136,0,0,-16.3702,995.7576,0,210.8235,0,0,0,-14.7883
-0.1148,0,0,1.0071,0,0,-60.145,0,0,0,0,0,0,0,-89.1892,9.0442,0,0,0,0,0,0,0,0,0,30.8037,0,2.5736,0,-32.2325
-33.2219,0,0,-22.0699,33.4387,0,-59.5582,0,0,-67.3849,0,0,0,28.4595,0,0,0,0,0,11.6188,0,0,14.6687,68.8073,0,0,835.0657,-15.9865,0,-20.1884
-0.6965,0,0,-0.4232,0,0,-31.2223,0,0,0,0,0,0,0,-51.7336,0,0,0,0,0,0,0,-8.0813,-36.4126,-40.228,-46.8178,-14.7426,0,0,-9.4381
22.5995,0,0,34.6158,-8.0357,22.6008,-701.6932,0,0,-10.2075,0,0,0,61.4761,-70.0807,94.4954,16.7411,0,0,59.3468,0,0,3.9791,37.5518,0,146.677,-12.3653,61.563,0,-39.9791
-29.0403,0,0,-62.9326,0,0,88.5604,0,0,-79.7896,0,0,0,135.4101,-7.3772,0.8522,0,0,0,-65.0455,0,0,42.9384,27.7294,312.9357,-81.7238,-38.8707,-40.5156,0,-36.0375
-20.3057,0,20.3128,-14.6293,0,-20.3046,46.9449,0,0,0,0,0,0,-52.381,32.3936,0,0,-23.3813,0,0,0,0,-9.9035,0,0,19.6517,-88.8889,0,0,-28.7296
-2.4945,0,0,9.4629,-2.5292,0,-29.1459,0,0,-26.0416,0,0,0,3.9518,0,0,0,49.8968,0,0,0,0,1.6985,-38.8464,0,-61.3782,21.7765,243.488,0,-11.8785
-21.1775,0,0,0,0,-26.1847,17.4847,0,0,-47.7732,0,0,0,-82.5301,-39.5107,0,0,360.7521,0,656.1642,0,0,-35.7476,-16.2846,-66.6443,0,0,486.5803,0,-47.3511
1.5,0,-1285.3659,1.498,0,-7.5552,14.1864,0,0,-10.8281,0,0,0,84.2723,0,0,13.6428,0,0,-53.352,0,0,62.8695,140.2834,0,0,0,0,0,-13.5254
26.5149,0,-26.5154,26.434,0,26.5159,-1954.1075,0,0,-60.5866,0,0,1.6481,52.3173,56.4755,0,0,0,0,2.484,0,0,16.8633,30.8,0,3590.4255,75.2214,0,0,-42.0422
-34.3278,0,0,-72.6819,-106.2251,-77.9958,-153.2551,0,0,0,0,0,0,0,1113.1478,-74.8837,0,0,0,0,0,0,18.6418,0,0,0,-92.2244,0,0,-35.9237
-12.4677,0,0,-12.0821,0,-6.5421,26.1455,0,0,65.8885,0,0,0,7.1866,-21.044,0,0,-31.7597,0,-71.4931,0,0,11.3716,0,2127.193,9.0806,0,0,0,33.7657
72.5664,0,-73.0159,72.5665,0,1.8623,-400.5947,0,0,0,0,0,0,0,0,-58.4,0,0,0,12.212,0,0,19.575,0,0,0,137.6917,0,0,-11.0104
33.0468,0,4.2525,-4.2607,0,-2.7469,83.9669,0,0,-28.2256,0,0,0,0,0,2.6144,0,0,0,39.142,0,0,0,0,6.6365,0,-14.14,0,0,57.513
-10.0289,0,0,0,0,-100.3754,9.0357,0,0,-9.8584,0,0,0,-7.1684,0,0,0,0,0,0,0,0,-14.6922,-25.3442,0,0,-18.8945,0,0,10.1203
-4.3643,0,-79.4951,10.2889,-4.3633,0,26.307,0,0,37.1058,0,0,0,0,-3.4732,3.4749,4.0453,0,0,-8.8675,0,0,0,0,0,0,0,0,0,32.9285
28.4999,0,0,0,0,-5.8583,24.4408,0,0,0,0,0,0,0,-93.2563,327.0848,0,-38.1885,0,-86.6275,0,0,39.5824,0,0,-12.5784,0,-82.1544,0,-74.3455
22.0758,0,0,22.0781,61.6976,0,-16.8565,0,0,-50.2774,0,0,0,0,120.7517,0,157.8323,0,0,0,0,0,25.7093,0,0,31.0345,-89.8072,-15.8163,0,-20.4163
-17.7639,0,0,4.4234,-431.2591,0,6.0193,0,0,-17.9462,0,0,0,-18.2464,0,0,0,-23.8876,-65.1499,106.0868,0,0,-20.4782,0,0,0,0,0,0,-23.184
-6.4642,0,0,-7.3506,0,-59.417,-31.9399,0,0,0,0,0,-21.436,0,0,0,-92.8,0,0,1244.6512,0,0,1026.3959,0,242.7007,66.1692,0,-44.8387,0,-42.4779
1.4918,0,-12.844,1.4921,0,0,19.8786,0,0,-10.9289,0,0,0,-25.0784,-59.78,0,0,-3.2333,0,17.4253,0,0,4.8625,8.6957,0,0,0,779.0114,0,33.9511
16.3335,0,0,0,0,-614.8243,-55.0422,0,0,0,0,0,11.9892,5.4858,16.6186,16.3456,0,0,86.5517,-38.9916,0,0,17.7478,144.8916,0,4.5685,0,0,0,-5.9126
4.1291,0,0,6.7911,-0.3057,4.127,-3.2328,0,0,-17.0656,0,0,0,-7.971,39.5881,4.3062,0,-14.473,0,-29.6769,0,0,2.7721,20.4612,0,0,0,10.0379,0,-10.833
-7.4931,0,90.8944,-8.8659,5.5055,-9.704,77.8931,0,0,0,0,0,0,0,72.7273,0,0,-32.35,0,0,0,0,-35.7572,217.9775,0,-15.66,35.6816,-22.0127,0,-18
31.8638,0,0,32,43.949,0,-47.4466,0,0,-99.7842,0,0,0,0,374.0566,0,0,0,0,-94.4007,0,0,0,0,0,-87.8823,0,59.8749,0,-33.301
2.8801,0,0,2.8805,0,45.2969,-53.3502,0,0,1169.2861,0,0,0,-9.9751,0,0,13.3817,-5.2755,0,-25.0149,0,0,-19.9371,-42.0619,-28.8427,57.619,-7.0126,-4.0476,0,-3.753
90.3279,0,0,39.6292,0,-63.4843,-36.4892,0,0,0,0,0,0,0,74.0042,0,0,0,0,-74.654,0,0,0,0,102.8369,-42.1751,-41.1624,-22.956,0,-31.5285
-10.2678,0,2.519,-10.2689,-287.0553,-10.2678,-5.7817,0,0,286.7973,0,0,0,-24.5338,2.8949,0,-28.5714,0,53.8237,22.4986,0,0,-20.8703,-2.0356,0,273.4035,-36.25,0,0,-26.9006
4.5766,0,0,0,0,-4.8621,44.5668,0,0,61.2781,0,0,-16.0878,0,-9.4866,3.9377,0,-6.614,0,-11.264,0,0,-18.3401,0,0,23.449,0,2.2957,0,45.6708
1.2875,0,0,0,0,1.2869,10.0382,0,0,1807.0002,0,0,-63.4281,25,-43.468,0,0,0,0,-72.7153,0,0,-41.8778,0,-99.1891,-6.5915,0,0,0,-35.4555
-12.3635,0,0,-14.4877,0,0,59.4108,0,0,-71.1035,0,0,0,0,185.7842,-8.4682,0,0,18093.8776,-98.0377,0,0,87.7816,0,0,-39.2833,0,0,0,5.7473
-3.4923,0,0,79.2276,0,0,-99.577,0,0,7.5724,0,0,0,0,1.4832,0,0,0,0,0,0,0,0,0,0,75.2294,56.2305,0,0,-8.7583
140.0828,0,0,185.5937,-57.1429,0,57.1712,0,0,0,0,0,0,0,115.8458,0,0,0,0,4.8281,0,0,-26.3108,0,61.1041,205.4999,-19.8794,0,0,-48.8257
15.6567,0,0,39.7333,0,0,-24.7946,0,0,-59.4909,0,0,0,0,11.5288,18.4336,11.6972,0,0,57.6565,0,0,0,0,-12.5843,-82.2507,0,-57.2702,0,-30.6021
-0.0616,0,0,22.996,0,0,-79.8545,0,0,-80.668,0,0,0,0,184.141,0,0,0,0,17.7152,0,0,-50.3279,-5.9016,-42.8211,17.9487,581.5461,181.5648,0,93.763
-0.8408,0,0,-0.8408,0,0,-5.84,0,0,0,0,0,-3.2343,-1.6674,0,-3.5324,0,0,0,0,0,0,28.8236,4.5256,0,-16.7905,0,0,0,-68.4736
-15.1177,0,0,0,0,0,-0.3331,0,0,50.6191,0,0,0,0,-27.7568,-15.2174,0,-20.3219,0,-37.56,0,0,18.2879,0,1387.0886,0,-39.3417,-25.2288,0,-26.2757
11.5045,-11.5174,0,0,0,11.5046,-17.4156,0,0,0,0,0,0,0,-28.6736,0,8.359,0,0,0,0,0,-23.3459,0,0,0,-41.8285,0,0,-54.5284
3.1508,0,0,69.4816,-81.1872,0,4.9229,0,0,-28.4587,0,0,0,-5.5482,-2.546,0,0,2.7636,780.3846,-24.9876,0,0,3.3743,0,0,49.3888,0,12.5574,0,30.9143
-2.9656,0,0,0,73.7143,79.0597,0.6071,0,-92.8335,0,0,0,-29.9687,-6.1315,0,-29.3187,0,0,-74.6324,7.5714,0,0,5.9239,-2.9713,-87.5587,-16.4319,0,0,0,-7.7542
22.2957,0,0,20.7748,0,0,-1828.9439,0,32.111,0,0,0,0,0,0,0,35.2758,0,-77.2577,0,0,0,-24.5921,0,0,0,0,0,0,8.2618
-2.7143,0,0,-8.981,0,-2.7143,-173.2499,0,0,291.5671,0,0,0,0,-27.1028,0,0,0,0,242.9673,0,0,-81.0433,-0.1935,0,0,0,-93.5793,0,14.0891
-1.8345,0,0,6.6753,0,0,-1.3358,0,0,-8.0548,0,0,0,12.0387,-13.0274,0,0,-39.509,0,8.0576,0,0,-14.7764,-2.5502,0,3.9085,-75.198,-2.1801,0,19.2045
-16.3544,0,0,-12.8483,0,-136.7574,-1.4086,0,0,1302.125,0,0,0,0,42.4487,-6.2157,0,0,0,-49.3628,0,0,10.8972,0,-69.8663,0,105.2724,0,0,-45.0704
44.5669,0,0,44.5675,0,0,-284.0072,0,0,0,0,0,0,0,67.4688,0,0,0,0,51.4903,0,0,-99.7473,0,0,594.3662,689.9648,0,0,-76.6666
-7.9313,0,-14.7549,0,0,-0.7362,0.8543,0,0,-86.5554,0,0,0,0,0,0,-9.8661,-22.5953,0,9.6821,0,0,13.3767,0,0,0,4.6612,0,0,-11.7512
-0.4221,0,0,1.3522,0,0,3.3928,0,0,0,0,0,-36.9313,-4.7619,0,0,0,0,0,0,0,0,-19.4763,21.2703,47.7208,0,0,0,0,-4.1593
0.2112,0,-48.4887,2.057,-100.4771,0,130.7811,0,0,-16.0382,0,0,0,0,-53.781,-9.5955,0,0,0,-25.7873,0,0,11.4179,0,0,-8.7554,0,2.8764,0,11.2161
-3.7456,0,0,6.834,0,0,42.445,0,0,-10.3359,0,0,0,24.1993,-4.225,1.0081,0,-11.8549,0,10.1784,0,0,27.8105,-6.2771,-9.4723,26.8939,-9.7767,20.2643,0,-13.9073
2.6944,0,0,2.6941,-270.2996,0,2.4291,0,-38.5311,-10.6998,0,0,0,20.9319,-13.7163,0,0,0,-71.649,-6.7867,0,0,15.7435,-3.8324,0,0,7.2809,0,0,-28.0677
-21.8878,0,21.8561,-21.8789,0,2.3318,-11.635,0,0,15.0668,0,0,0,-21.7852,-22.8222,0,0,0,0,123.6398,0,0,-8.4455,0,49.7776,64.8475,0,0,0,-19.6156
9.7457,0,0,9.7452,0,5.7066,218.3532,0,0,-27.4597,0,0,0,0,9.1996,0,0,-98.825,0,0,0,0,37.5047,0,0,-3.3624,0,8.7362,0,-49.4184
-5.2474,0,0,0,0,0,3.1038,0,0,-22.1073,0,0,0,-43.787,0,0,-58.3721,0,0,6.5446,0,0,-14.9818,-56.2059,0,-96.216,14.8202,0,0,-36.4718
-27.6469,0,0,45.7119,0,0,8.2013,0,0,0,0,0,0,-47.5248,-13.1579,0,0,-41.5203,0,0,0,0,-47.0928,0,0,-35.7295,5.298,-47.2352,0,28.2677
-13.811,0,99.3697,2.6083,0,24.9555,-1.5907,0,0,12.6103,0,0,0,0,30.8591,0,0,0,39.6739,-9.2764,0,0,0,0,120.0489,0,9.6415,0,0,-14.4673
-19.1065,0,19.0961,-15.0288,0,-7.1032,457.2876,0,0,95.5387,0,0,0,0,0,0,0,0,0,18.4116,0,0,-99.7372,0,0,-13.013,0,0,0,6.8266
5726.3889,0,0,4680.2055,0,2084.3622,-5053.5485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.877,0,0,0,0,1304.4887
22.8509,0,0,10.3281,-92.7248,14.9549,-949.4828,0,0,-97.1187,0,0,0,25.0231,0,0,0,0,0,-99.4439,0,0,17.0175,71.305,0,0,0,0,0,-8.0486
-7.3886,0,0,-9.3082,0,0,-175.4697,0,0,72.2133,0,0,0,0,39.9052,0,0,0,0,-64.4523,0,0,-4.9046,510.9091,0,0,92.2095,0,0,18.5279
-18.8418,0,0,-18.8519,0,0,18.9304,0,0,0,0,0,0,0,0,0,0,0,0,-99.7848,0,0,-2.509,0,0,0,0,-3.8462,0,-16.6663
-6.0165,0,0,-2.9096,0,0,41.5712,0,0,14.5909,0,0,0,0,30.6687,0,0,0,0,47.2194,0,0,-17.4958,-8.597,-16.0013,5.6476,-18.2916,10083.3333,0,-4.1111
-15.6955,0,15.2712,-21.0007,-164.9508,-15.7029,72.6561,0,0,0,0,0,0,-16,5233.3893,0,-22.1512,0,0,758.7231,0,0,-6.9256,0,0,-21.1694,-36.1374,0,0,-17.163
-8.7724,0,0,-1.6158,0,0,-3.6346,0,0,137.2762,0,0,0,-12.0743,3.5043,0,-99.8689,19.1529,0,1151.9524,0,0,7.6464,-42.2572,0,0,-42.2788,388.6999,0,-44.1206
-30.5652,0,0,-36.6452,0,0,139.5735,0,0,-28.8897,0,0,0,141.307,-63.432,0,0,0,0,1509.4915,0,0,55.9358,0,0,112.1212,2135.8443,0,0,-24.593
4.3772,0,0,-38.8285,0,0,118.9229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9431,0,0,16.7177,1463.0341,0,0,52.6373
-9.7609,0,99.0682,-10.7596,124.7535,-8.8454,-204.6611,0,0,0,0,0,0,-59.1204,107.3631,0,-6.7693,-55.484,0,0,0,0,40.4388,0,0,151.3621,0,-11.1903,0,-12.2613
-24.3462,0,0,-15.0753,0,0,0.7939,0,0,45.323,0,0,0,0,0,0,0,0,0,-36.4249,0,0,0,0,505.625,0,70.6667,0,0,-15.0232
-5.9901,0,0,-12.8282,0,192.6602,-132.6826,0,-52.9904,-10.1335,0,0,0,0,7.5163,80.6723,-36.1011,-7.909,-7.3724,60.7017,0,0,-5.5605,0,0,-11.6641,0,-1.2359,0,5.9362
-5.658,0,0,5.7003,0,-31.9828,-26.1407,0,0,-21.1731,0,0,0,6.25,0,0,-24.2838,0,0,35.9731,0,0,-4.8684,-7.197,0,81.25,-87.7358,0,0,-21.1986
-21.6904,0,0,14.1825,414.2111,0,-52.488,0,0,-74.1143,0,0,0,-9.9059,400.1334,0,0,20.4334,0,0,0,0,0,3.3766,0,-3.8477,-89.3663,-94.7896,0,9.83
-0.3804,0,0.3842,0,0,-7.3716,1.1021,0,0,0,0,0,0,1.1827,-6.203,0,0,0,0,84.1408,0,0,-13.1523,31.5558,398.1818,537.9679,0,0,0,44.1789
-1.0604,0,67.9489,-0.1433,0,0,-747.5001,0,0,-31.1881,0,0,0,0,-2.9571,0,0,0,0,-55.2465,0,0,-40.3853,3.9604,0,28.1229,0,0,0,-40.7625
-5.3148,0,0,-5.3148,10.2459,0,10.7417,0,0,-25.0487,0,0,0,1.5485,-1.0826,0,0,-17.6973,0,19.8097,0,0,5.3092,0,0,-21.667,0,-1.9572,0,-19.6936
